Open_Date,Open_Time,Close_Date,Close_Time,Day,Hour,Type,Entry,SL,TP,Result,RR,PnL_pts
2025-02-04,19:30:00,2025-02-07,20:30:00,Friday,20:30:00,LONG,2867.3,2828.0,2906.6,TP,1,39.3
2025-02-07,20:30:00,2025-02-07,21:30:00,Friday,21:30:00,LONG,2904.0,2873.8,2934.2,SL,-1,-30.2
2025-02-10,08:30:00,2025-02-10,13:30:00,Monday,13:30:00,LONG,2901.5,2876.8,2926.2,TP,1,24.7
2025-02-11,18:30:00,2025-02-11,19:30:00,Tuesday,19:30:00,SHORT,2895.8,2930.7,2860.9,SL,-1,-34.9
2025-02-12,09:30:00,2025-02-12,11:30:00,Wednesday,11:30:00,SHORT,2913.5,2920.5,2906.5,SL,-1,-7.0
2025-02-12,15:30:00,2025-02-12,15:30:00,Wednesday,15:30:00,SHORT,2910.5,2917.5,2903.5,TP,1,7.0
2025-02-13,07:30:00,2025-02-13,07:30:00,Thursday,07:30:00,LONG,2934.7,2928.7,2940.7,SL,-1,-6.0
2025-02-13,15:30:00,2025-02-13,15:30:00,Thursday,15:30:00,LONG,2944.3,2935.6,2953.0,SL,-1,-8.7
2025-02-14,10:30:00,2025-02-14,11:30:00,Friday,11:30:00,LONG,2956.6,2952.7,2960.5,TP,1,3.9
2025-02-14,14:30:00,2025-02-14,15:30:00,Friday,15:30:00,LONG,2962.4,2955.5,2969.3,SL,-1,-6.9
2025-02-14,00:30:00,2025-02-14,18:30:00,Friday,18:30:00,LONG,2953.4,2927.3,2979.5,SL,-1,-26.1
2025-02-14,20:30:00,2025-02-14,21:30:00,Friday,21:30:00,SHORT,2919.0,2948.2,2889.8,TP,1,29.2
2025-02-19,14:30:00,2025-02-19,17:30:00,Wednesday,17:30:00,LONG,2957.4,2936.9,2977.9,SL,-1,-20.5
2025-02-18,20:30:00,2025-02-19,21:30:00,Wednesday,21:30:00,LONG,2946.0,2922.6,2969.4,SL,-1,-23.4
2025-02-20,11:30:00,2025-02-20,12:30:00,Thursday,12:30:00,LONG,2963.5,2957.8,2969.2,SL,-1,-5.7
2025-02-21,10:30:00,2025-02-21,10:30:00,Friday,10:30:00,SHORT,2940.0,2946.8,2933.2,SL,-1,-6.8
2025-02-24,19:30:00,2025-02-24,19:30:00,Monday,19:30:00,LONG,2971.3,2947.0,2995.6,SL,-1,-24.3
2025-02-25,04:30:00,2025-02-25,04:30:00,Tuesday,04:30:00,LONG,2969.5,2965.0,2974.0,SL,-1,-4.5
2025-02-26,12:30:00,2025-02-26,12:30:00,Wednesday,12:30:00,SHORT,2919.5,2929.1,2909.9,SL,-1,-9.6
2025-02-26,19:30:00,2025-02-26,19:30:00,Wednesday,19:30:00,SHORT,2918.7,2929.0,2908.4,TP,1,10.3
2025-02-27,09:30:00,2025-02-27,09:30:00,Thursday,09:30:00,SHORT,2918.1,2922.4,2913.8,TP,1,4.3
2025-02-28,01:30:00,2025-02-28,08:30:00,Friday,08:30:00,SHORT,2887.8,2899.2,2876.4,TP,1,11.4
2025-02-25,21:30:00,2025-02-28,19:30:00,Friday,19:30:00,SHORT,2898.5,2948.8,2848.2,TP,1,50.3
2025-03-04,10:30:00,2025-03-04,11:30:00,Tuesday,11:30:00,LONG,2902.9,2896.3,2909.5,SL,-1,-6.6
2025-03-03,21:30:00,2025-03-04,13:30:00,Tuesday,13:30:00,LONG,2901.4,2884.7,2918.1,TP,1,16.7
2025-03-04,02:30:00,2025-03-04,13:30:00,Tuesday,13:30:00,LONG,2902.1,2887.8,2916.4,TP,1,14.3
2025-03-04,13:30:00,2025-03-04,13:30:00,Tuesday,13:30:00,LONG,2910.8,2897.1,2924.5,TP,1,13.7
2025-03-05,01:30:00,2025-03-05,06:30:00,Wednesday,06:30:00,LONG,2927.3,2921.5,2933.1,SL,-1,-5.8
2025-03-04,22:30:00,2025-03-05,07:30:00,Wednesday,07:30:00,LONG,2926.5,2914.0,2939.0,SL,-1,-12.5
2025-03-05,14:30:00,2025-03-05,14:30:00,Wednesday,14:30:00,LONG,2932.3,2927.0,2937.6,SL,-1,-5.3
2025-03-06,14:30:00,2025-03-06,19:30:00,Thursday,19:30:00,SHORT,2908.2,2919.0,2897.4,SL,-1,-10.8
2025-03-07,20:30:00,2025-03-10,13:30:00,Monday,13:30:00,LONG,2937.4,2909.2,2965.6,SL,-1,-28.2
2025-03-10,14:30:00,2025-03-10,14:30:00,Monday,14:30:00,SHORT,2904.1,2917.3,2890.9,SL,-1,-13.2
2025-03-10,22:30:00,2025-03-10,22:30:00,Monday,22:30:00,SHORT,2901.6,2913.8,2889.4,TP,1,12.2
2025-03-11,15:30:00,2025-03-11,17:30:00,Tuesday,17:30:00,LONG,2917.8,2913.3,2922.3,TP,1,4.5
2025-03-12,14:30:00,2025-03-12,15:30:00,Wednesday,15:30:00,LONG,2927.7,2919.2,2936.2,SL,-1,-8.5
2025-03-12,20:30:00,2025-03-12,21:30:00,Wednesday,21:30:00,LONG,2929.9,2919.9,2939.9,TP,1,10.0
2025-03-13,14:30:00,2025-03-13,19:30:00,Thursday,19:30:00,LONG,2954.7,2944.4,2965.0,TP,1,10.3
2025-03-17,15:30:00,2025-03-17,17:30:00,Monday,17:30:00,LONG,3004.2,2995.0,3013.4,SL,-1,-9.2
2025-03-18,01:30:00,2025-03-18,05:30:00,Tuesday,05:30:00,LONG,3009.1,3006.2,3012.0,TP,1,2.9
2025-03-18,06:30:00,2025-03-18,06:30:00,Tuesday,06:30:00,LONG,3013.3,3008.8,3017.8,SL,-1,-4.5
2025-03-19,08:30:00,2025-03-19,10:30:00,Wednesday,10:30:00,LONG,3041.8,3036.3,3047.3,TP,1,5.5
2025-03-20,09:30:00,2025-03-20,09:30:00,Thursday,09:30:00,LONG,3058.5,3054.2,3062.8,TP,1,4.3
2025-03-20,00:30:00,2025-03-20,15:30:00,Thursday,15:30:00,LONG,3058.2,3037.5,3078.9,SL,-1,-20.7
2025-03-21,09:30:00,2025-03-21,10:30:00,Friday,10:30:00,SHORT,3037.8,3043.4,3032.2,TP,1,5.6
2025-03-25,05:30:00,2025-03-25,05:30:00,Tuesday,05:30:00,SHORT,3013.8,3016.6,3011.0,SL,-1,-2.8
2025-03-24,22:30:00,2025-03-25,09:30:00,Tuesday,09:30:00,SHORT,3013.5,3020.6,3006.4,SL,-1,-7.1
2025-03-24,20:30:00,2025-03-25,15:30:00,Tuesday,15:30:00,SHORT,3012.7,3028.6,2996.8,SL,-1,-15.9
2025-03-25,19:30:00,2025-03-25,20:30:00,Tuesday,20:30:00,LONG,3037.0,3025.7,3048.3,SL,-1,-11.3
2025-03-21,19:30:00,2025-03-27,12:30:00,Thursday,12:30:00,SHORT,3008.6,3044.1,2973.1,SL,-1,-35.5
2025-03-27,12:30:00,2025-03-27,12:30:00,Thursday,12:30:00,LONG,3039.7,3034.2,3045.2,TP,1,5.5
2025-03-27,08:30:00,2025-03-27,13:30:00,Thursday,13:30:00,LONG,3038.0,3028.2,3047.8,TP,1,9.8
2025-04-01,00:30:00,2025-04-01,20:30:00,Tuesday,20:30:00,LONG,3157.0,3125.9,3188.1,SL,-1,-31.1
2025-04-03,15:30:00,2025-04-03,15:30:00,Thursday,15:30:00,SHORT,3125.9,3151.9,3099.9,TP,1,26.0
2025-04-04,13:30:00,2025-04-04,15:30:00,Friday,15:30:00,SHORT,3089.5,3124.9,3054.1,SL,-1,-35.4
2025-04-04,18:30:00,2025-04-07,03:30:00,Monday,03:30:00,SHORT,3065.5,3134.3,2996.7,TP,1,68.8
2025-04-09,00:30:00,2025-04-09,00:30:00,Wednesday,00:30:00,SHORT,2993.6,3007.4,2979.8,TP,1,13.8
2025-04-09,04:30:00,2025-04-09,04:30:00,Wednesday,04:30:00,SHORT,2993.3,3000.6,2986.0,TP,1,7.3
2025-04-07,20:30:00,2025-04-09,11:30:00,Wednesday,11:30:00,SHORT,2990.0,3056.3,2923.7,SL,-1,-66.3
2025-04-09,12:30:00,2025-04-09,17:30:00,Wednesday,17:30:00,LONG,3058.8,3026.2,3091.4,TP,1,32.6
2025-04-10,05:30:00,2025-04-10,07:30:00,Thursday,07:30:00,LONG,3103.2,3072.2,3134.2,TP,1,31.0
2025-04-14,07:30:00,2025-04-14,07:30:00,Monday,07:30:00,LONG,3259.8,3231.8,3287.8,SL,-1,-28.0
2025-04-16,04:30:00,2025-04-16,05:30:00,Wednesday,05:30:00,LONG,3257.9,3245.2,3270.6,TP,1,12.7
2025-04-17,08:30:00,2025-04-17,12:30:00,Thursday,12:30:00,LONG,3352.5,3333.5,3371.5,SL,-1,-19.0
2025-04-21,05:30:00,2025-04-21,05:30:00,Monday,05:30:00,LONG,3366.7,3357.7,3375.7,TP,1,9.0
2025-04-23,00:30:00,2025-04-23,03:30:00,Wednesday,03:30:00,SHORT,3384.5,3414.8,3354.2,TP,1,30.3
2025-04-23,08:30:00,2025-04-23,10:30:00,Wednesday,10:30:00,SHORT,3357.9,3389.6,3326.2,TP,1,31.7
2025-04-23,17:30:00,2025-04-23,18:30:00,Wednesday,18:30:00,SHORT,3332.8,3351.7,3313.9,TP,1,18.9
2025-04-25,16:30:00,2025-04-25,18:30:00,Friday,18:30:00,SHORT,3302.0,3317.0,3287.0,TP,1,15.0
2025-04-28,15:30:00,2025-04-28,15:30:00,Monday,15:30:00,SHORT,3284.2,3298.1,3270.3,SL,-1,-13.9
2025-04-28,20:30:00,2025-04-30,13:30:00,Wednesday,13:30:00,LONG,3344.9,3303.3,3386.5,SL,-1,-41.6
2025-04-30,14:30:00,2025-04-30,18:30:00,Wednesday,18:30:00,SHORT,3289.5,3317.1,3261.9,SL,-1,-27.6
2025-05-01,04:30:00,2025-05-01,05:30:00,Thursday,05:30:00,SHORT,3280.0,3300.6,3259.4,TP,1,20.6
2025-05-05,14:30:00,2025-05-05,14:30:00,Monday,14:30:00,LONG,3291.3,3271.2,3311.4,TP,1,20.1
2025-05-08,07:30:00,2025-05-08,10:30:00,Thursday,10:30:00,LONG,3417.0,3385.5,3448.5,SL,-1,-31.5
2025-05-08,11:30:00,2025-05-08,11:30:00,Thursday,11:30:00,SHORT,3360.3,3390.7,3329.9,TP,1,30.4
2025-05-08,21:30:00,2025-05-09,00:30:00,Friday,00:30:00,SHORT,3332.0,3366.0,3298.0,TP,1,34.0
2025-05-09,05:30:00,2025-05-09,06:30:00,Friday,06:30:00,SHORT,3317.0,3329.0,3305.0,TP,1,12.0
2025-05-09,07:30:00,2025-05-09,09:30:00,Friday,09:30:00,SHORT,3290.6,3327.5,3253.7,SL,-1,-36.9
2025-05-12,06:30:00,2025-05-12,12:30:00,Monday,12:30:00,SHORT,3275.2,3295.5,3254.9,TP,1,20.3
2025-05-13,19:30:00,2025-05-13,19:30:00,Tuesday,19:30:00,SHORT,3231.4,3251.4,3211.4,SL,-1,-20.0
2025-05-14,08:30:00,2025-05-14,13:30:00,Wednesday,13:30:00,SHORT,3232.6,3245.8,3219.4,SL,-1,-13.2
2025-05-14,17:30:00,2025-05-14,17:30:00,Wednesday,17:30:00,SHORT,3223.0,3243.3,3202.7,TP,1,20.3
2025-05-15,20:30:00,2025-05-15,22:30:00,Thursday,22:30:00,LONG,3210.5,3193.5,3227.5,TP,1,17.0
2025-05-16,16:30:00,2025-05-19,03:30:00,Monday,03:30:00,SHORT,3171.8,3214.0,3129.6,SL,-1,-42.2
2025-05-19,04:30:00,2025-05-19,08:30:00,Monday,08:30:00,LONG,3243.9,3212.2,3275.6,SL,-1,-31.7
2025-05-19,14:30:00,2025-05-19,17:30:00,Monday,17:30:00,LONG,3248.8,3232.3,3265.3,SL,-1,-16.5
2025-05-20,08:30:00,2025-05-20,12:30:00,Tuesday,12:30:00,SHORT,3209.4,3226.3,3192.5,SL,-1,-16.9
2025-05-20,17:30:00,2025-05-20,17:30:00,Tuesday,17:30:00,LONG,3244.2,3237.3,3251.1,TP,1,6.9
2025-05-21,23:30:00,2025-05-22,06:30:00,Thursday,06:30:00,LONG,3318.9,3304.9,3332.9,TP,1,14.0
2025-05-22,16:30:00,2025-05-22,16:30:00,Thursday,16:30:00,SHORT,3288.5,3308.3,3268.7,SL,-1,-19.8
2025-05-22,19:30:00,2025-05-23,09:30:00,Friday,09:30:00,SHORT,3285.8,3316.0,3255.6,SL,-1,-30.2
2025-05-23,11:30:00,2025-05-23,16:30:00,Friday,16:30:00,LONG,3325.4,3311.9,3338.9,TP,1,13.5
2025-05-27,11:30:00,2025-05-27,12:30:00,Tuesday,12:30:00,SHORT,3315.0,3331.8,3298.2,TP,1,16.8
2025-05-28,14:30:00,2025-05-28,15:30:00,Wednesday,15:30:00,LONG,3322.3,3313.7,3330.9,SL,-1,-8.6
2025-05-28,21:30:00,2025-05-29,01:30:00,Thursday,01:30:00,SHORT,3291.1,3301.5,3280.7,TP,1,10.4
2025-05-29,03:30:00,2025-05-29,04:30:00,Thursday,04:30:00,SHORT,3273.5,3295.1,3251.9,TP,1,21.6
2025-05-29,13:30:00,2025-05-29,21:30:00,Thursday,21:30:00,LONG,3311.7,3268.6,3354.8,TP,1,43.1
2025-05-29,16:30:00,2025-05-30,18:30:00,Friday,18:30:00,LONG,3325.2,3280.1,3370.3,SL,-1,-45.1
2025-05-30,19:30:00,2025-06-02,03:30:00,Monday,03:30:00,SHORT,3276.8,3332.9,3220.7,SL,-1,-56.1
2025-06-02,11:30:00,2025-06-02,17:30:00,Monday,17:30:00,LONG,3350.0,3313.7,3386.3,TP,1,36.3
2025-06-04,07:30:00,2025-06-04,09:30:00,Wednesday,09:30:00,LONG,3396.7,3367.1,3426.3,SL,-1,-29.6
2025-06-04,23:30:00,2025-06-05,00:30:00,Thursday,00:30:00,LONG,3405.5,3397.3,3413.7,SL,-1,-8.2
2025-06-05,06:30:00,2025-06-05,06:30:00,Thursday,06:30:00,LONG,3405.2,3395.5,3414.9,SL,-1,-9.7
2025-06-05,15:30:00,2025-06-05,19:30:00,Thursday,19:30:00,LONG,3415.3,3375.1,3455.5,SL,-1,-40.2
2025-06-05,21:30:00,2025-06-06,09:30:00,Friday,09:30:00,SHORT,3344.0,3396.4,3291.6,SL,-1,-52.4
2025-06-06,19:30:00,2025-06-07,01:30:00,Saturday,01:30:00,SHORT,3346.8,3384.3,3309.3,TP,1,37.5
2025-06-10,09:30:00,2025-06-10,10:30:00,Tuesday,10:30:00,SHORT,3324.7,3330.2,3319.2,SL,-1,-5.5
2025-06-10,16:30:00,2025-06-10,16:30:00,Tuesday,16:30:00,LONG,3357.2,3349.2,3365.2,SL,-1,-8.0
2025-06-10,18:30:00,2025-06-10,20:30:00,Tuesday,20:30:00,LONG,3361.5,3337.1,3385.9,SL,-1,-24.4
2025-06-12,03:30:00,2025-06-12,15:30:00,Thursday,15:30:00,LONG,3376.6,3351.1,3402.1,TP,1,25.5
2025-06-12,16:30:00,2025-06-12,17:30:00,Thursday,17:30:00,LONG,3406.5,3382.5,3430.5,SL,-1,-24.0
2025-06-13,00:30:00,2025-06-13,00:30:00,Friday,00:30:00,LONG,3406.8,3402.3,3411.3,SL,-1,-4.5
2025-06-13,05:30:00,2025-06-13,05:30:00,Friday,05:30:00,LONG,3417.0,3403.0,3431.0,TP,1,14.0
2025-06-13,17:30:00,2025-06-13,17:30:00,Friday,17:30:00,LONG,3443.2,3432.7,3453.7,SL,-1,-10.5
2025-06-13,22:30:00,2025-06-16,03:30:00,Monday,03:30:00,LONG,3451.4,3439.2,3463.6,TP,1,12.2
2025-06-16,07:30:00,2025-06-16,08:30:00,Monday,08:30:00,LONG,3462.6,3453.2,3472.0,SL,-1,-9.4
2025-06-16,23:30:00,2025-06-17,04:30:00,Tuesday,04:30:00,SHORT,3410.3,3419.4,3401.2,SL,-1,-9.1
2025-06-17,14:30:00,2025-06-17,15:30:00,Tuesday,15:30:00,SHORT,3396.0,3407.0,3385.0,SL,-1,-11.0
2025-06-19,01:30:00,2025-06-19,05:30:00,Thursday,05:30:00,SHORT,3380.5,3397.5,3363.5,SL,-1,-17.0
2025-06-19,11:30:00,2025-06-19,15:30:00,Thursday,15:30:00,SHORT,3376.9,3392.7,3361.1,SL,-1,-15.8
2025-06-20,07:30:00,2025-06-20,10:30:00,Friday,10:30:00,SHORT,3372.5,3384.7,3360.3,TP,1,12.2
2025-06-20,17:30:00,2025-06-20,18:30:00,Friday,18:30:00,SHORT,3361.5,3371.7,3351.3,SL,-1,-10.2
2025-06-23,20:30:00,2025-06-24,01:30:00,Tuesday,01:30:00,LONG,3402.6,3384.9,3420.3,SL,-1,-17.7
2025-06-24,05:30:00,2025-06-24,08:30:00,Tuesday,08:30:00,SHORT,3355.5,3372.4,3338.6,SL,-1,-16.9
2025-06-24,10:30:00,2025-06-24,10:30:00,Tuesday,10:30:00,SHORT,3361.2,3367.9,3354.5,TP,1,6.7
2025-06-26,13:30:00,2025-06-26,14:30:00,Thursday,14:30:00,LONG,3360.4,3353.0,3367.8,SL,-1,-7.4
2025-06-27,05:30:00,2025-06-27,07:30:00,Friday,07:30:00,SHORT,3329.2,3336.8,3321.6,TP,1,7.6
2025-06-30,22:30:00,2025-07-01,00:30:00,Tuesday,00:30:00,LONG,3309.6,3301.2,3318.0,TP,1,8.4
2025-07-01,00:30:00,2025-07-01,00:30:00,Tuesday,00:30:00,LONG,3311.8,3304.3,3319.3,TP,1,7.5
2025-07-02,03:30:00,2025-07-02,03:30:00,Wednesday,03:30:00,LONG,3352.2,3348.2,3356.2,SL,-1,-4.0
2025-07-02,16:30:00,2025-07-02,16:30:00,Wednesday,16:30:00,LONG,3356.7,3350.9,3362.5,SL,-1,-5.8
2025-07-02,22:30:00,2025-07-03,00:30:00,Thursday,00:30:00,LONG,3360.3,3351.4,3369.2,TP,1,8.9
2025-07-03,21:00:00,2025-07-03,22:00:00,Thursday,22:00:00,SHORT,3333.2,3344.5,3321.9,SL,-1,-11.3
2025-07-07,05:30:00,2025-07-07,06:30:00,Monday,06:30:00,SHORT,3335.2,3344.3,3326.1,TP,1,9.1
2025-07-08,00:30:00,2025-07-08,03:30:00,Tuesday,03:30:00,LONG,3345.8,3337.8,3353.8,TP,1,8.0
2025-07-08,19:30:00,2025-07-08,19:30:00,Tuesday,19:30:00,SHORT,3323.5,3338.1,3308.9,TP,1,14.6
2025-07-09,07:30:00,2025-07-09,07:30:00,Wednesday,07:30:00,SHORT,3308.0,3316.1,3299.9,TP,1,8.1
2025-07-10,12:30:00,2025-07-10,12:30:00,Thursday,12:30:00,LONG,3336.9,3329.0,3344.8,SL,-1,-7.9
2025-07-10,10:30:00,2025-07-10,13:30:00,Thursday,13:30:00,LONG,3330.9,3323.5,3338.3,TP,1,7.4
2025-07-11,07:30:00,2025-07-11,10:30:00,Friday,10:30:00,LONG,3344.4,3335.9,3352.9,TP,1,8.5
2025-07-11,15:30:00,2025-07-11,15:30:00,Friday,15:30:00,LONG,3350.9,3342.3,3359.5,TP,1,8.6
2025-07-11,13:30:00,2025-07-11,17:30:00,Friday,17:30:00,LONG,3352.7,3341.8,3363.6,TP,1,10.9
2025-07-14,11:30:00,2025-07-14,11:30:00,Monday,11:30:00,LONG,3374.5,3367.0,3382.0,TP,1,7.5
2025-07-16,19:30:00,2025-07-16,19:30:00,Wednesday,19:30:00,SHORT,3328.8,3346.5,3311.1,SL,-1,-17.7
2025-07-15,21:30:00,2025-07-16,20:30:00,Wednesday,20:30:00,SHORT,3332.5,3357.8,3307.2,SL,-1,-25.3
2025-07-16,23:30:00,2025-07-17,00:30:00,Thursday,00:30:00,LONG,3364.5,3355.7,3373.3,SL,-1,-8.8
2025-07-17,14:30:00,2025-07-17,14:30:00,Thursday,14:30:00,SHORT,3331.1,3337.6,3324.6,SL,-1,-6.5
2025-07-18,16:30:00,2025-07-18,16:30:00,Friday,16:30:00,LONG,3358.6,3353.7,3363.5,TP,1,4.9
2025-07-18,13:30:00,2025-07-18,17:30:00,Friday,17:30:00,LONG,3356.2,3346.6,3365.8,TP,1,9.6
2025-07-21,11:30:00,2025-07-21,17:30:00,Monday,17:30:00,LONG,3376.9,3363.7,3390.1,TP,1,13.2
2025-07-22,18:30:00,2025-07-22,19:30:00,Tuesday,19:30:00,LONG,3419.8,3400.7,3438.9,TP,1,19.1
2025-07-23,12:30:00,2025-07-23,14:30:00,Wednesday,14:30:00,LONG,3438.8,3433.2,3444.4,TP,1,5.6
2025-07-23,14:30:00,2025-07-23,15:30:00,Wednesday,15:30:00,LONG,3440.8,3434.1,3447.5,SL,-1,-6.7
2025-07-23,21:30:00,2025-07-24,07:30:00,Thursday,07:30:00,SHORT,3406.3,3425.8,3386.8,TP,1,19.5
2025-07-24,21:30:00,2025-07-24,22:30:00,Thursday,22:30:00,SHORT,3374.0,3378.9,3369.1,TP,1,4.9
2025-07-25,03:30:00,2025-07-25,05:30:00,Friday,05:30:00,SHORT,3370.7,3374.7,3366.7,SL,-1,-4.0
2025-07-25,08:30:00,2025-07-25,12:30:00,Friday,12:30:00,SHORT,3364.1,3372.5,3355.7,TP,1,8.4
2025-07-28,13:30:00,2025-07-28,18:30:00,Monday,18:30:00,SHORT,3333.4,3341.9,3324.9,TP,1,8.5
2025-07-28,18:30:00,2025-07-28,18:30:00,Monday,18:30:00,SHORT,3325.0,3338.1,3311.9,TP,1,13.1
2025-07-29,09:30:00,2025-07-29,10:30:00,Tuesday,10:30:00,SHORT,3309.3,3317.1,3301.5,SL,-1,-7.8
2025-07-30,13:30:00,2025-07-30,16:30:00,Wednesday,16:30:00,LONG,3386.4,3322.8,3450.0,SL,-1,-63.6
2025-08-05,16:30:00,2025-08-05,17:30:00,Tuesday,17:30:00,SHORT,3355.5,3416.0,3295.0,SL,-1,-60.5
2025-08-07,06:30:00,2025-08-07,12:30:00,Thursday,12:30:00,LONG,3445.0,3432.6,3457.4,TP,1,12.4
2025-08-01,18:30:00,2025-08-08,03:30:00,Friday,03:30:00,LONG,3398.6,3295.2,3502.0,TP,1,103.4
2025-08-05,20:30:00,2025-08-08,03:30:00,Friday,03:30:00,LONG,3440.9,3375.7,3506.1,TP,1,65.2
2025-08-08,01:30:00,2025-08-08,03:30:00,Friday,03:30:00,LONG,3468.0,3451.1,3484.9,TP,1,16.9
2025-08-11,09:30:00,2025-08-11,11:30:00,Monday,11:30:00,SHORT,3436.8,3443.8,3429.8,TP,1,7.0
2025-08-12,15:30:00,2025-08-12,16:30:00,Tuesday,16:30:00,SHORT,3393.6,3401.2,3386.0,TP,1,7.6
2025-08-13,15:30:00,2025-08-13,17:30:00,Wednesday,17:30:00,LONG,3416.8,3407.6,3426.0,SL,-1,-9.2
2025-08-14,19:30:00,2025-08-14,21:30:00,Thursday,21:30:00,SHORT,3391.9,3404.6,3379.2,TP,1,12.7
2025-08-14,13:30:00,2025-08-18,04:30:00,Monday,04:30:00,SHORT,3392.1,3415.0,3369.2,TP,1,22.9
2025-08-18,10:30:00,2025-08-18,10:30:00,Monday,10:30:00,LONG,3403.4,3392.7,3414.1,SL,-1,-10.7
2025-08-19,00:30:00,2025-08-19,03:30:00,Tuesday,03:30:00,SHORT,3376.9,3379.5,3374.3,SL,-1,-2.6
2025-08-18,20:30:00,2025-08-19,05:30:00,Tuesday,05:30:00,SHORT,3377.7,3384.5,3370.9,TP,1,6.8
2025-08-19,05:30:00,2025-08-19,05:30:00,Tuesday,05:30:00,SHORT,3375.6,3379.9,3371.3,SL,-1,-4.3
2025-08-19,21:30:00,2025-08-19,22:30:00,Tuesday,22:30:00,SHORT,3365.2,3370.9,3359.5,TP,1,5.7
2025-08-20,17:30:00,2025-08-20,17:30:00,Wednesday,17:30:00,LONG,3376.5,3369.0,3384.0,TP,1,7.5
2025-08-21,16:30:00,2025-08-21,17:30:00,Thursday,17:30:00,SHORT,3369.9,3384.4,3355.4,SL,-1,-14.5
2025-08-22,10:30:00,2025-08-22,12:30:00,Friday,12:30:00,SHORT,3370.9,3375.8,3366.0,SL,-1,-4.9
2025-08-22,17:30:00,2025-08-22,17:30:00,Friday,17:30:00,SHORT,3369.1,3373.0,3365.2,TP,1,3.9
2025-08-25,12:30:00,2025-08-25,13:30:00,Monday,13:30:00,LONG,3414.0,3408.6,3419.4,SL,-1,-5.4
2025-08-25,08:30:00,2025-08-25,16:30:00,Monday,16:30:00,LONG,3410.2,3405.6,3414.8,TP,1,4.6
2025-08-25,20:30:00,2025-08-26,00:30:00,Tuesday,00:30:00,LONG,3420.0,3413.8,3426.2,SL,-1,-6.2
2025-08-26,05:30:00,2025-08-26,05:30:00,Tuesday,05:30:00,SHORT,3396.5,3408.2,3384.8,SL,-1,-11.7
2025-08-27,00:30:00,2025-08-27,01:30:00,Wednesday,01:30:00,LONG,3434.1,3428.5,3439.7,TP,1,5.6
2025-08-28,00:30:00,2025-08-28,06:30:00,Thursday,06:30:00,LONG,3449.5,3445.0,3454.0,SL,-1,-4.5
2025-08-28,13:30:00,2025-08-28,13:30:00,Thursday,13:30:00,LONG,3452.8,3448.6,3457.0,TP,1,4.2
2025-08-22,20:30:00,2025-08-28,19:30:00,Thursday,19:30:00,LONG,3422.3,3376.1,3468.5,TP,1,46.2
2025-08-29,18:30:00,2025-08-29,18:30:00,Friday,18:30:00,LONG,3476.2,3464.1,3488.3,TP,1,12.1
2025-09-04,08:30:00,2025-09-04,17:30:00,Thursday,17:30:00,SHORT,3584.0,3609.1,3558.9,SL,-1,-25.1
2025-09-05,09:30:00,2025-09-05,12:30:00,Friday,12:30:00,LONG,3618.5,3608.2,3628.8,SL,-1,-10.3
2025-09-08,13:30:00,2025-09-08,18:30:00,Monday,18:30:00,LONG,3654.3,3636.0,3672.6,TP,1,18.3
2025-09-05,18:30:00,2025-09-08,20:30:00,Monday,20:30:00,LONG,3644.9,3604.3,3685.5,TP,1,40.6
2025-09-09,19:30:00,2025-09-09,19:30:00,Tuesday,19:30:00,LONG,3708.0,3684.9,3731.1,SL,-1,-23.1
2025-09-10,03:30:00,2025-09-10,03:30:00,Wednesday,03:30:00,SHORT,3663.7,3671.3,3656.1,TP,1,7.6
2025-09-10,06:30:00,2025-09-10,07:30:00,Wednesday,07:30:00,SHORT,3658.7,3671.7,3645.7,SL,-1,-13.0
2025-09-10,15:30:00,2025-09-10,17:30:00,Wednesday,17:30:00,LONG,3694.6,3683.2,3706.0,SL,-1,-11.4
2025-09-11,10:30:00,2025-09-11,10:30:00,Thursday,10:30:00,SHORT,3667.5,3672.2,3662.8,TP,1,4.7
2025-09-11,14:30:00,2025-09-11,14:30:00,Thursday,14:30:00,SHORT,3663.7,3669.5,3657.9,TP,1,5.8
2025-09-12,07:30:00,2025-09-15,04:30:00,Monday,04:30:00,LONG,3686.3,3673.9,3698.7,SL,-1,-12.4
2025-09-15,06:30:00,2025-09-15,07:30:00,Monday,07:30:00,SHORT,3669.1,3679.5,3658.7,SL,-1,-10.4
2025-09-15,20:30:00,2025-09-15,20:30:00,Monday,20:30:00,LONG,3701.8,3691.2,3712.4,TP,1,10.6
2025-09-16,19:30:00,2025-09-16,19:30:00,Tuesday,19:30:00,LONG,3735.9,3722.1,3749.7,SL,-1,-13.8
2025-09-17,13:30:00,2025-09-17,17:30:00,Wednesday,17:30:00,SHORT,3702.8,3714.3,3691.3,SL,-1,-11.5
2025-09-18,03:30:00,2025-09-18,03:30:00,Thursday,03:30:00,SHORT,3690.7,3696.3,3685.1,SL,-1,-5.6
2025-09-18,10:30:00,2025-09-18,10:30:00,Thursday,10:30:00,SHORT,3688.0,3693.7,3682.3,SL,-1,-5.7
2025-09-19,04:30:00,2025-09-19,06:30:00,Friday,06:30:00,SHORT,3672.6,3678.2,3667.0,TP,1,5.6
2025-09-19,22:30:00,2025-09-19,22:30:00,Friday,22:30:00,LONG,3706.7,3699.8,3713.6,TP,1,6.9
